id,src,tags,svgPath,filename,length,composition,startTime,endTime,setPath
,"/Clips/BARTOK MOV 3 v2_[T, HR, S, 4L, E]_[2,2,774]_[2,5,774] [2021-10-05 195928].wav","T,BARTOK,TONE,4L,E,UL,S,HR","M0, 11C30.688000000000006,11.833333333333334 145.76800000000003,16 184.12800000000004,16C222.48800000000006,16 191.80000000000004,11.666666666666666 230.16000000000003,11C268.52,10.333333333333334 383.6000000000001,15.833333333333334 414.28800000000007,12C444.9760000000001,8.166666666666666 444.9760000000001,-8.166666666666666 414.28800000000007,-12C383.6000000000001,-15.833333333333334 268.52,-10.333333333333334 230.16000000000003,-11C191.80000000000004,-11.666666666666666 222.48800000000006,-16 184.12800000000004,-16C145.76800000000003,-16 30.688000000000006,-15.5 0,-11C-30.688000000000006,-6.5 0,11 0,11C0,14.666666666666666 0,11 0,11","BARTOK MOV 3 v2_[T, HR, S, 4L, E]_[2,2,774]_[2,5,774] [2021-10-05 195928].wav",3.0000226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[UL, E, S, HR]_[5,15,993]_[5,18,524] [2021-10-05 195931].wav","T,BARTOK,TONE,E,UL,S,HR","M0, 12C60.6,11.666666666666666 303.00000000000006,13.666666666666666 363.6,10C424.20000000000005,6.333333333333333 424.20000000000005,-6.333333333333333 363.6,-10C303.00000000000006,-13.666666666666666 60.6,-15.666666666666666 0,-12C-60.6,-8.333333333333334 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[UL, E, S, HR]_[5,15,993]_[5,18,524] [2021-10-05 195931].wav",2.531292517006803,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[UL, E, S, M, LR, T]_[0,38,774]_[0,51,274] [2021-10-05 195927].wav","LR,T,BARTOK,TONE,E,T,M,UL,S","M0, 10C160.016,11 720.072,15.833333333333334 960.096,16C1200.1200000000001,16.166666666666668 1360.1359999999997,15.5 1440.144,11C1520.152,6.5 1626.8293333333334,-6.666666666666667 1440.144,-11C1253.4586666666667,-15.333333333333334 560.056,-15.166666666666666 320.03200000000004,-15C80.00800000000004,-14.833333333333334 53.338666666666676,-14.166666666666666 0,-10C-53.338666666666676,-5.833333333333333 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[UL, E, S, M, LR, T]_[0,38,774]_[0,51,274] [2021-10-05 195927].wav",12.500022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[UL, HR, S, E, M, T]_[2,9,274]_[2,12,149] [2021-10-05 195928].wav","T,BARTOK,TONE,E,T,M,UL,S,HR","M0, 10C66.792,10.166666666666666 333.96000000000004,14.5 400.752,11C467.54400000000004,7.5 467.54400000000004,-7.5 400.752,-11C333.96000000000004,-14.5 66.792,-13.5 0,-10C-66.792,-6.5 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[UL, HR, S, E, M, T]_[2,9,274]_[2,12,149] [2021-10-05 195928].wav",2.8750113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[UL, MIX,  E, T]_[3,53,274]_[3,57,274] [2021-10-05 195931].wav","T,MIX,BARTOK,TONE,E,T,UL","M0, 14C58.03199999999999,15 261.14399999999995,20.333333333333332 348.19199999999995,20C435.23999999999995,19.666666666666668 493.272,17.333333333333332 522.288,12C551.304,6.666666666666667 551.304,-6.666666666666667 522.288,-12C493.272,-17.333333333333332 435.23999999999995,-19.666666666666668 348.19199999999995,-20C261.14399999999995,-20.333333333333332 58.03199999999999,-19.666666666666668 0,-14C-58.03199999999999,-8.333333333333334 0,14 0,14C0,18.666666666666668 0,14 0,14","BARTOK MOV 3 v2_[UL, MIX,  E, T]_[3,53,274]_[3,57,274] [2021-10-05 195931].wav",4.000022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[UL, MR, E, D]_[5,52,774]_[6,4,274] [2021-10-05 195931].wav","T,BARTOK,TONE,D,E,MR,UL","M0, 10C197.3546666666667,11.166666666666666 962.1040000000002,16.333333333333332 1184.1280000000002,17C1406.152,17.666666666666668 1307.4746666666667,19.166666666666668 1332.144,14C1356.8133333333333,8.833333333333334 1554.168,-10 1332.144,-14C1110.12,-18 222.024,-14 0,-10C-222.024,-6 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[UL, MR, E, D]_[5,52,774]_[6,4,274] [2021-10-05 195931].wav",11.500022675736961,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[UL, S, T, HR, E]_[5,23,649]_[5,27,274] [2021-10-05 195931].wav","T,BARTOK,TONE,E,T,UL,S,HR","M0, 10C80.28000000000002,10.333333333333334 401.4000000000001,15.666666666666666 481.68000000000006,12C561.96,8.333333333333334 561.96,-8.333333333333334 481.68000000000006,-12C401.4000000000001,-15.666666666666666 80.28000000000002,-13.666666666666666 0,-10C-80.28000000000002,-6.333333333333333 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[UL, S, T, HR, E]_[5,23,649]_[5,27,274] [2021-10-05 195931].wav",3.625034013605442,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[V]_[0,1,274]_[0,3,774] [2021-10-05 195926].wav","T,UL,BARTOK,TONE,V","M0, 12C46.685333333333325,12.5 220.08799999999997,15.333333333333334 280.11199999999997,15C340.13599999999997,14.666666666666666 346.8053333333334,14.166666666666666 360.144,10C373.4826666666666,5.833333333333333 413.4986666666666,-5.833333333333333 360.144,-10C306.78933333333333,-14.166666666666666 100.04,-14.666666666666666 40.016,-15C-20.008,-15.333333333333334 6.669333333333333,-16.5 0,-12C-6.669333333333333,-7.5 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 3 v2_[V]_[0,1,274]_[0,3,774] [2021-10-05 195926].wav",2.5,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 3 v2_[V]_[3,26,618]_[3,27,461] [2021-10-05 195931].wav","T,UL,BARTOK,TONE,V","M0, 10C30.215999999999998,10 151.07999999999996,13.333333333333334 181.296,10C211.51199999999997,6.666666666666667 211.51199999999997,-6.666666666666667 181.296,-10C151.07999999999996,-13.333333333333334 30.215999999999998,-13.333333333333334 0,-10C-30.215999999999998,-6.666666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","BARTOK MOV 3 v2_[V]_[3,26,618]_[3,27,461] [2021-10-05 195931].wav",0.8437641723356009,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[2L, LR, TRL]_[1,25,876]_[1,27,79] [2021-10-05 171159].wav","LR,T,BARTOK,TRL,TONE,UL,2L","M0, 12C12.232,13.333333333333334 40.773333333333326,19.666666666666668 73.392,20C106.01066666666667,20.333333333333332 171.24800000000005,15.5 195.71200000000002,14C220.17600000000002,12.5 216.09866666666667,15.166666666666666 220.17600000000002,11C224.25333333333333,6.833333333333333 244.64,-5.833333333333333 220.17600000000002,-11C195.71200000000002,-16.166666666666668 110.08800000000001,-19.833333333333332 73.392,-20C36.69599999999999,-20.166666666666668 12.232,-17.333333333333332 0,-12C-12.232,-6.666666666666667 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 4 v2_[2L, LR, TRL]_[1,25,876]_[1,27,79] [2021-10-05 171159].wav",1.2031519274376417,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[3L, D, MIX, R]_[3,49,751]_[3,51,501] [2021-10-05 171203].wav","T,MIX,BARTOK,TONE,D,3L,UL,R","M0, 28C5.1706666666666665,26.5 10.341333333333333,20.5 31.024,19C51.70666666666667,17.5 103.41333333333334,20.166666666666668 124.096,19C144.77866666666668,17.833333333333332 139.608,11.166666666666666 155.12,12C170.632,12.833333333333334 201.65600000000003,23.333333333333332 217.168,24C232.67999999999998,24.666666666666668 237.8506666666667,14.333333333333334 248.192,16C258.5333333333333,17.666666666666668 274.0453333333333,42.333333333333336 279.216,34C284.3866666666667,25.666666666666668 284.3866666666667,-25.666666666666668 279.216,-34C274.0453333333333,-42.333333333333336 258.5333333333333,-17.666666666666668 248.192,-16C237.8506666666667,-14.333333333333334 232.67999999999998,-24.666666666666668 217.168,-24C201.65600000000003,-23.333333333333332 170.63199999999998,-12.833333333333334 155.12,-12C139.608,-11.166666666666666 144.77866666666668,-17.833333333333332 124.096,-19C103.41333333333334,-20.166666666666668 51.70666666666667,-17.5 31.024,-19C10.341333333333333,-20.5 5.1706666666666665,-35.833333333333336 0,-28C-5.1706666666666665,-20.166666666666668 0,28 0,28C0,37.333333333333336 0,28 0,28","BARTOK MOV 4 v2_[3L, D, MIX, R]_[3,49,751]_[3,51,501] [2021-10-05 171203].wav",1.7500226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[3L, D, MR]_[2,29,126]_[2,30,751] [2021-10-05 171200].wav","T,BARTOK,3L,TONE,MR,D,UL","M0, 12C14.759999999999998,15.666666666666666 68.87999999999998,32.833333333333336 88.55999999999999,34C108.24,35.166666666666664 103.32,19.166666666666668 118.08,19C132.84,18.833333333333332 162.35999999999996,32.833333333333336 177.11999999999998,33C191.87999999999997,33.166666666666664 191.87999999999997,23.666666666666668 206.64,20C221.4,16.333333333333332 255.83999999999995,16.166666666666668 265.68,11C275.52000000000004,5.833333333333333 275.52,-5.833333333333333 265.68,-11C255.84,-16.166666666666668 221.4,-16.333333333333332 206.64,-20C191.87999999999997,-23.666666666666668 191.87999999999997,-33.166666666666664 177.11999999999998,-33C162.35999999999999,-32.833333333333336 132.84,-18.833333333333332 118.08,-19C103.32,-19.166666666666668 108.24,-35.166666666666664 88.55999999999999,-34C68.87999999999998,-32.833333333333336 14.759999999999998,-19.666666666666668 0,-12C-14.759999999999998,-4.333333333333333 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 4 v2_[3L, D, MR]_[2,29,126]_[2,30,751] [2021-10-05 171200].wav",1.6250113378684807,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[4L, D, LR, FD]_[0,55,313]_[0,56,579] [2021-10-05 171157].wav","LR,T,BARTOK,TONE,D,FD,4L,UL","M0, 18C33.6,18.333333333333332 163.80000000000004,20.333333333333332 201.60000000000002,20C239.4,19.666666666666668 222.60000000000002,22 226.8,16C231.00000000000003,10 239.4,-10 226.8,-16C214.20000000000005,-22 172.20000000000002,-20.166666666666668 151.2,-20C130.19999999999996,-19.833333333333332 113.39999999999999,-14.666666666666666 100.80000000000001,-15C88.2,-15.333333333333334 88.19999999999999,-22 75.6,-22C62.99999999999999,-22 37.800000000000004,-15.666666666666666 25.200000000000003,-15C12.600000000000003,-14.333333333333334 4.2,-23.5 0,-18C-4.2,-12.5 0,18 0,18C0,24 0,18 0,18","BARTOK MOV 4 v2_[4L, D, LR, FD]_[0,55,313]_[0,56,579] [2021-10-05 171157].wav",1.2656462585034014,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[4L, FD, MIX, R,T]_[1,10,1]_[1,11,969] [2021-10-05 171158].wav","T,MIX,BARTOK,TONE,FD,4L,UL,R","M0, 14C11.216,14 50.472,11.666666666666666 67.29599999999999,14C84.11999999999999,16.333333333333332 89.72800000000001,28.5 100.94399999999999,28C112.15999999999998,27.5 123.37599999999998,13 134.59199999999998,11C145.808,9 151.41599999999997,15.666666666666666 168.23999999999998,16C185.06399999999996,16.333333333333332 218.71199999999996,12 235.53599999999994,13C252.35999999999993,14 257.968,21.833333333333332 269.18399999999997,22C280.3999999999999,22.166666666666668 297.224,20 302.832,14C308.44,8 308.44,-8 302.832,-14C297.224,-20 280.3999999999999,-22.166666666666668 269.18399999999997,-22C257.968,-21.833333333333332 252.35999999999993,-14 235.53599999999994,-13C218.71199999999996,-12 185.06399999999994,-16.333333333333332 168.23999999999998,-16C151.41599999999997,-15.666666666666666 145.808,-9 134.59199999999998,-11C123.37599999999998,-13 112.16000000000001,-27.5 100.94399999999999,-28C89.728,-28.5 84.11999999999999,-16.333333333333332 67.29599999999999,-14C50.472,-11.666666666666666 11.216,-18.666666666666668 0,-14C-11.216,-9.333333333333334 0,14 0,14C0,18.666666666666668 0,14 0,14","BARTOK MOV 4 v2_[4L, FD, MIX, R,T]_[1,10,1]_[1,11,969] [2021-10-05 171158].wav",1.9687755102040816,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[4L, FL, T, HR]_[2,53,1]_[2,55,602] [2021-10-05 171202].wav","T,BARTOK,TONE,T,4L,FL,UL,HR","M0, 12C61.848000000000006,12.5 309.24000000000007,19.5 371.088,15C432.9360000000001,10.5 432.9360000000001,-10.5 371.088,-15C309.24000000000007,-19.5 61.848000000000006,-16.5 0,-12C-61.848000000000006,-7.5 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 4 v2_[4L, FL, T, HR]_[2,53,1]_[2,55,602] [2021-10-05 171202].wav",2.6015873015873017,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[4L, HR, T, B, FD, R]_[1,31,219]_[1,33,88] [2021-10-05 171159].wav","T,BARTOK,TONE,FD,B,T,4L,UL,HR,R","M0, 16C5.405333333333334,15.833333333333334 21.621333333333336,12 32.432,15C43.24266666666667,18 54.05333333333334,33 64.864,34C75.67466666666667,35 86.48533333333334,22.666666666666668 97.29599999999999,21C108.10666666666664,19.333333333333332 118.91733333333333,25 129.728,24C140.53866666666667,23 151.34933333333336,14.666666666666666 162.16,15C172.9706666666667,15.333333333333334 172.9706666666667,26.166666666666668 194.59199999999998,26C216.21333333333334,25.833333333333332 275.672,20.666666666666668 291.888,14C308.104,7.333333333333333 308.104,-7.333333333333333 291.888,-14C275.672,-20.666666666666668 216.21333333333328,-25.833333333333332 194.59199999999998,-26C172.9706666666667,-26.166666666666668 172.9706666666667,-15.333333333333334 162.16,-15C151.34933333333333,-14.666666666666666 140.53866666666667,-23 129.728,-24C118.91733333333336,-25 108.10666666666664,-19.333333333333332 97.29599999999999,-21C86.48533333333332,-22.666666666666668 75.67466666666667,-35 64.864,-34C54.05333333333334,-33 43.24266666666667,-18 32.432,-15C21.621333333333336,-12 5.405333333333334,-21.166666666666668 0,-16C-5.405333333333334,-10.833333333333334 0,16 0,16C0,21.333333333333332 0,16 0,16","BARTOK MOV 4 v2_[4L, HR, T, B, FD, R]_[1,31,219]_[1,33,88] [2021-10-05 171159].wav",1.8691609977324264,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[4L, MR, T, S]_[0,37,399]_[0,39,485] [2021-10-05 171157].wav","T,BARTOK,TONE,T,4L,MR,UL,S","M0, 12C52.584,12.166666666666666 262.92,17.166666666666668 315.504,13C368.088,8.833333333333334 362.24533333333335,-8.166666666666666 315.504,-13C268.7626666666667,-17.833333333333332 87.64,-16.166666666666668 35.056000000000004,-16C-17.528000000000002,-15.833333333333334 5.842666666666667,-16.666666666666668 0,-12C-5.842666666666667,-7.333333333333333 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 4 v2_[4L, MR, T, S]_[0,37,399]_[0,39,485] [2021-10-05 171157].wav",2.0859637188208615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[6L, MIX, D, S]_[0,50,879]_[0,53,719] [2021-10-05 171157].wav","T,MIX,BARTOK,TONE,D,UL,S,6L","M0, 13C58.77333333333334,13.166666666666666 286.52000000000004,14.333333333333334 352.64000000000004,14C418.76000000000005,13.666666666666666 389.3733333333333,15.166666666666666 396.72,11C404.06666666666666,6.833333333333333 462.84,-7 396.72,-11C330.6,-15 66.12,-17 0,-13C-66.12,-9 0,13 0,13C0,17.333333333333332 0,13 0,13","BARTOK MOV 4 v2_[6L, MIX, D, S]_[0,50,879]_[0,53,719] [2021-10-05 171157].wav",2.839863945578231,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[6L, MIX, P, T]_[1,58,213]_[2,1,501] [2021-10-05 171200].wav","T,MIX,BARTOK,TONE,P,T,UL,6L","M0, 13C8.242666666666667,14.333333333333334 16.48533333333333,21.333333333333332 49.456,21C82.42666666666666,20.666666666666668 131.88266666666664,12.833333333333334 197.824,11C263.76533333333333,9.166666666666666 403.8906666666667,13.5 445.104,10C486.31733333333324,6.5 486.31733333333324,-6.5 445.104,-10C403.8906666666667,-13.5 263.76533333333333,-9.166666666666666 197.824,-11C131.88266666666667,-12.833333333333334 82.42666666666666,-20.666666666666668 49.456,-21C16.48533333333333,-21.333333333333332 8.242666666666667,-18.666666666666668 0,-13C-8.242666666666667,-7.333333333333333 0,13 0,13C0,17.333333333333332 0,13 0,13","BARTOK MOV 4 v2_[6L, MIX, P, T]_[1,58,213]_[2,1,501] [2021-10-05 171200].wav",3.287120181405896,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[FD, 2L, R, E, MIX, T]_[2,55,751]_[2,57,251] [2021-10-05 171202].wav","T,MIX,BARTOK,TONE,R,T,E,FD,UL,2L","M0, 12C18.677333333333337,13 88.71733333333334,18 112.06400000000002,18C135.41066666666669,18 116.73333333333335,12.833333333333334 140.08,12C163.42666666666665,11.166666666666666 233.4666666666667,17.166666666666668 252.14400000000003,13C270.82133333333337,8.833333333333334 270.82133333333337,-8.833333333333334 252.14400000000003,-13C233.4666666666667,-17.166666666666668 163.42666666666665,-11.166666666666666 140.08,-12C116.73333333333335,-12.833333333333334 126.07200000000002,-18 112.06400000000002,-18C98.05600000000003,-18 70.04,-12.166666666666666 56.03200000000001,-12C42.02400000000001,-11.833333333333334 37.354666666666674,-17 28.016000000000005,-17C18.677333333333337,-17 4.669333333333334,-16.833333333333332 0,-12C-4.669333333333334,-7.166666666666667 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 4 v2_[FD, 2L, R, E, MIX, T]_[2,55,751]_[2,57,251] [2021-10-05 171202].wav",1.5000226757369615,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[FD, 4L, R, T]_[1,1,969]_[1,4,501] [2021-10-05 171158].wav","T,BARTOK,TONE,4L,T,FD,UL,R","M0, 15C6.733333333333334,16.833333333333332 6.733333333333339,26.5 40.400000000000006,26C74.06666666666668,25.5 161.60000000000002,14 202,12C242.39999999999998,10 262.59999999999997,12 282.79999999999995,14C302.99999999999994,16 309.73333333333335,23 323.20000000000005,24C336.66666666666674,25 356.86666666666673,27.333333333333332 363.6,20C370.3333333333334,12.666666666666666 370.3333333333333,-12.666666666666666 363.6,-20C356.8666666666668,-27.333333333333332 336.6666666666667,-25 323.20000000000005,-24C309.7333333333334,-23 302.99999999999994,-16 282.79999999999995,-14C262.59999999999997,-12 242.39999999999998,-10 202,-12C161.6,-14 74.06666666666668,-25.5 40.400000000000006,-26C6.733333333333339,-26.5 6.733333333333334,-21.833333333333332 0,-15C-6.733333333333334,-8.166666666666666 0,15 0,15C0,20 0,15 0,15","BARTOK MOV 4 v2_[FD, 4L, R, T]_[1,1,969]_[1,4,501] [2021-10-05 171158].wav",2.5312698412698413,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[FD, MIX, R, UL, T]_[3,25,126]_[3,27,63] [2021-10-05 171203].wav","T,MIX,BARTOK,UL,TONE,T,FD,UL,R","M0, 19C5.5440000000000005,21.166666666666668 22.176,32.833333333333336 33.264,32C44.352000000000004,31.166666666666668 44.352000000000004,16.333333333333332 66.528,14C88.704,11.666666666666666 133.05599999999995,18.333333333333332 166.32,18C199.58399999999997,17.666666666666668 243.936,11.666666666666666 266.112,12C288.288,12.333333333333334 293.832,25.333333333333332 299.376,20C304.91999999999996,14.666666666666666 304.9199999999999,-14.666666666666666 299.376,-20C293.832,-25.333333333333332 288.288,-12.333333333333334 266.112,-12C243.936,-11.666666666666666 199.58399999999997,-17.666666666666668 166.32,-18C133.056,-18.333333333333332 88.70400000000001,-11.666666666666666 66.528,-14C44.352000000000004,-16.333333333333332 44.352000000000004,-31.166666666666668 33.264,-32C22.176,-32.833333333333336 5.5440000000000005,-27.5 0,-19C-5.5440000000000005,-10.5 0,19 0,19C0,25.333333333333332 0,19 0,19","BARTOK MOV 4 v2_[FD, MIX, R, UL, T]_[3,25,126]_[3,27,63] [2021-10-05 171203].wav",1.9375283446712017,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/BARTOK MOV 4 v2_[FD, T, B, R, HR, 4L]_[3,41,251]_[4,43,126] [2021-10-05 171203].wav","T,BARTOK,TONE,4L,B,T,FD,UL,HR,R","M0, 12C10.842666666666668,14 48.79200000000001,23.333333333333332 65.05600000000001,24C81.32000000000001,24.666666666666668 81.32000000000001,15.666666666666666 97.584,16C113.848,16.333333333333332 130.11200000000005,26.666666666666668 162.64000000000001,26C195.168,25.333333333333332 271.0666666666667,18.333333333333332 292.752,12C314.43733333333336,5.666666666666667 314.43733333333336,-5.666666666666667 292.752,-12C271.0666666666667,-18.333333333333332 195.168,-25.333333333333332 162.64000000000001,-26C130.11200000000005,-26.666666666666668 113.848,-16.333333333333332 97.584,-16C81.32000000000001,-15.666666666666666 81.32000000000001,-24.666666666666668 65.05600000000001,-24C48.79200000000001,-23.333333333333332 10.842666666666668,-18 0,-12C-10.842666666666668,-6 0,12 0,12C0,16 0,12 0,12","BARTOK MOV 4 v2_[FD, T, B, R, HR, 4L]_[3,41,251]_[4,43,126] [2021-10-05 171203].wav",1.8750340136054422,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
